1, 660, Note_on_c, 0, 90, 80
1, 690, Note_off_c, 0, 90, 0
1, 690, Note_on_c, 0, 89, 80
1, 720, Note_off_c, 0, 89, 0
1, 720, Note_on_c, 0, 90, 80
1, 750, Note_off_c, 0, 90, 0
1, 750, Note_on_c, 0, 89, 80
1, 780, Note_off_c, 0, 89, 0
1, 780, Note_on_c, 0, 90, 80
1, 810, Note_off_c, 0, 90, 0
1, 810, Note_on_c, 0, 90, 80
1, 840, Note_off_c, 0, 90, 0
1, 840, Note_on_c, 0, 91, 80
1, 870, Note_off_c, 0, 91, 0
1, 870, Note_on_c, 0, 90, 80
1, 900, Note_off_c, 0, 90, 0
1, 900, Note_on_c, 0, 91, 80
1, 930, Note_off_c, 0, 91, 0
1, 930, Note_on_c, 0, 90, 80
1, 960, Note_off_c, 0, 90, 0
1, 960, Note_on_c, 0, 91, 80
1, 990, Note_off_c, 0, 91, 0
1, 990, Note_on_c, 0, 90, 80
1, 1020, Note_off_c, 0, 90, 0
1, 1020, Note_on_c, 0, 91, 80
1, 1050, Note_off_c, 0, 91, 0
1, 1050, Note_on_c, 0, 90, 80
1, 1080, Note_off_c, 0, 90, 0
1, 1080, Note_on_c, 0, 91, 80
1, 1110, Note_off_c, 0, 91, 0
1, 1110, Note_on_c, 0, 90, 80
1, 1140, Note_off_c, 0, 90, 0
1, 1140, Note_on_c, 0, 91, 80
1, 1170, Note_off_c, 0, 91, 0
1, 1170, Note_on_c, 0, 90, 80
1, 1200, Note_off_c, 0, 90, 0
1, 1200, Note_on_c, 0, 91, 80
1, 1230, Note_off_c, 0, 91, 0
1, 1230, Note_on_c, 0, 90, 80
1, 1260, Note_off_c, 0, 90, 0
1, 1260, Note_on_c, 0, 91, 80
1, 1290, Note_off_c, 0, 91, 0
1, 1290, Note_on_c, 0, 90, 80
1, 1320, Note_off_c, 0, 90, 0
1, 1320, Note_on_c, 0, 91, 80
1, 1350, Note_off_c, 0, 91, 0
1, 1350, Note_on_c, 0, 90, 80
1, 1380, Note_off_c, 0, 90, 0
1, 1380, Note_on_c, 0, 91, 80
1, 1410, Note_off_c, 0, 91, 0
1, 1410, Note_on_c, 0, 90, 80
1, 1440, Note_off_c, 0, 90, 0
1, 1440, Note_on_c, 0, 91, 80
1, 1470, Note_off_c, 0, 91, 0
1, 1470, Note_on_c, 0, 90, 80
1, 1500, Note_off_c, 0, 90, 0
1, 1500, Note_on_c, 0, 91, 80
1, 1530, Note_off_c, 0, 91, 0
1, 1530, Note_on_c, 0, 90, 80
1, 1560, Note_off_c, 0, 90, 0
1, 1560, Note_on_c, 0, 91, 80
1, 1590, Note_off_c, 0, 91, 0
1, 1590, Note_on_c, 0, 90, 80
1, 1620, Note_off_c, 0, 90, 0
1, 1620, Note_on_c, 0, 91, 80
1, 1650, Note_off_c, 0, 91, 0
1, 1650, Note_on_c, 0, 90, 80
1, 1680, Note_off_c, 0, 90, 0
1, 1680, Note_on_c, 0, 91, 80
1, 1710, Note_off_c, 0, 91, 0
1, 1710, Note_on_c, 0, 90, 80
1, 1740, Note_off_c, 0, 90, 0
1, 1740, Note_on_c, 0, 91, 80
1, 1770, Note_off_c, 0, 91, 0
1, 1770, Note_on_c, 0, 90, 80
1, 1800, Note_off_c, 0, 90, 0
1, 1800, Note_on_c, 0, 91, 80
1, 1830, Note_off_c, 0, 91, 0
1, 21030, End_track
0, 0, End_of_file
